Source	Destination	Protocol	Length	Time to live	Header Checksum	Header Length	Source Port	Destination Port	Legitimate
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	2962	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	2962	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
1796946492	2886731467	6	1514	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	2438	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
2999453387	1729444412	6	66	64	100	20	57313	80	1
1796946492	2886731467	6	253	52	82	20	80	57313	1
2999453387	1729444412	6	54	64	100	20	57313	80	1
2999453387	921939774	6	74	64	100	20	49032	80	1
957329214	2886731467	6	74	232	562	20	80	49032	1
2999453387	921939774	6	66	64	100	20	49032	80	1
2999453387	921939774	6	453	64	100	20	49032	80	1
957329214	2886731467	6	66	232	562	20	80	49032	1
957329214	2886731467	6	882	232	562	20	80	49032	1
2999453387	921939774	6	66	64	100	20	49032	80	1
2999453387	1964174621	6	74	64	100	20	42592	80	1
2040851741	2886731467	6	74	53	83	20	80	42592	1
2999453387	1964174621	6	66	64	100	20	42592	80	1
2999453387	1964174621	6	505	64	100	20	42592	80	1
2040851741	2886731467	6	66	53	83	20	80	42592	1
2040851741	2886731467	6	854	53	83	20	80	42592	1
2999453387	1964174621	6	66	64	100	20	42592	80	1
1796946492	2886731467	6	66	52	82	20	80	57314	1
2999453387	1729444412	6	66	64	100	20	57314	80	1
1796946492	2886731467	6	66	52	82	20	80	57314	1
2999453387	3399473329	6	74	64	100	20	33205	80	1
3531856049	2886731467	6	74	58	88	20	80	33205	1
2999453387	3399473329	6	66	64	100	20	33205	80	1
2999453387	3399473329	6	362	64	100	20	33205	80	1
3531856049	2886731467	6	66	58	88	20	80	33205	1
3531856049	2886731467	6	450	58	88	20	80	33205	1
2999453387	3399473329	6	66	64	100	20	33205	80	1
2999453387	1746645216	6	74	64	100	20	57396	80	1
2999453387	1806959123	6	74	64	100	20	53525	80	1
1814802656	2886731467	6	66	50	80	20	80	57396	1
2999453387	1746645216	6	54	64	100	20	57396	80	1
2999453387	1746645216	6	379	64	100	20	57396	80	1
2999453387	1806959123	6	74	64	100	20	53526	80	1
1877082643	2886731467	6	74	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
2999453387	1806959123	6	375	64	100	20	53525	80	1
1814802656	2886731467	6	60	50	80	20	80	57396	1
1814802656	2886731467	6	1803	50	80	20	80	57396	1
2999453387	1746645216	6	54	64	100	20	57396	80	1
2999453387	1806959123	6	74	64	100	20	53527	80	1
1877082643	2886731467	6	66	46	70	20	80	53525	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	74	46	70	20	80	53527	1
2999453387	1806959123	6	66	64	100	20	53527	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	1514	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	2286	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
2999453387	1806959123	6	74	64	100	20	53526	80	1
1877082643	2886731467	6	74	46	70	20	80	53526	1
2999453387	1806959123	6	66	64	100	20	53526	80	1
1877082643	2886731467	6	66	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53525	80	1
1877082643	2886731467	6	66	46	70	20	80	53525	1
2999453387	1806959123	6	66	64	100	20	53527	80	1
1877082643	2886731467	6	66	46	70	20	80	53527	1
2999453387	1806959123	6	66	64	100	20	53527	80	1
2999453387	1806959123	6	66	64	100	20	53526	80	1
1877082643	2886731467	6	66	46	70	20	80	53526	1
2999453387	1806959123	6	66	64	100	20	53526	80	1
957329214	2886731467	6	66	232	562	20	80	49032	1
2999453387	921939774	6	66	64	100	20	49032	80	1
957329214	2886731467	6	66	232	562	20	80	49032	1
1814802656	2886731467	6	60	50	80	20	80	57396	1
2999453387	1746645216	6	54	64	100	20	57396	80	1
1814802656	2886731467	6	60	50	80	20	80	57396	1
2999453387	1964174621	6	74	64	100	20	42604	80	1
2040851741	2886731467	6	74	53	83	20	80	42604	1
2999453387	1964174621	6	66	64	100	20	42604	80	1
2999453387	1964174621	6	507	64	100	20	42604	80	1
2040851741	2886731467	6	66	53	83	20	80	42604	1
2040851741	2886731467	6	854	53	83	20	80	42604	1
2999453387	1964174621	6	66	64	100	20	42604	80	1
2999453387	3399473329	6	74	64	100	20	33219	80	1
2999453387	3399473329	6	74	64	100	20	33220	80	1
3531856049	2886731467	6	74	58	88	20	80	33219	1
2999453387	3399473329	6	66	64	100	20	33219	80	1
3531856049	2886731467	6	74	58	88	20	80	33220	1
2999453387	3399473329	6	66	64	100	20	33220	80	1
2999453387	3399473329	6	517	64	100	20	33219	80	1
2999453387	3399473329	6	517	64	100	20	33220	80	1
2999453387	3399473329	6	74	64	100	20	33221	80	1
3531856049	2886731467	6	66	58	88	20	80	33219	1
3531856049	2886731467	6	74	58	88	20	80	33221	1
2999453387	3399473329	6	66	64	100	20	33221	80	1
3531856049	2886731467	6	66	58	88	20	80	33220	1
3531856049	2886731467	6	979	58	88	20	80	33220	1
2999453387	3399473329	6	66	64	100	20	33220	80	1
3531856049	2886731467	6	979	58	88	20	80	33219	1
2999453387	3399473329	6	66	64	100	20	33219	80	1
2999453387	1964174621	6	66	64	100	20	42592	80	1
2040851741	2886731467	6	66	53	83	20	80	42592	1
2999453387	1964174621	6	66	64	100	20	42592	80	1
2999453387	3399473329	6	66	64	100	20	33221	80	1
3531856049	2886731467	6	66	58	88	20	80	33221	1
2999453387	3399473329	6	66	64	100	20	33221	80	1
2999453387	3399473329	6	66	64	100	20	33205	80	1
3531856049	2886731467	6	66	58	88	20	80	33205	1
2999453387	3399473329	6	66	64	100	20	33205	80	1
2999453387	3221243930	6	74	64	100	20	58387	80	1
2999453387	3221243930	6	74	64	100	20	58388	80	1
3347073050	2886731467	6	66	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
2999453387	3221243930	6	363	64	100	20	58387	80	1
3347073050	2886731467	6	66	50	80	20	80	58388	1
2999453387	3221243930	6	54	64	100	20	58388	80	1
3347073050	2886731467	6	60	50	80	20	80	58387	1
3347073050	2886731467	6	350	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	66	64	100	20	58387	80	1
2999453387	3221243930	6	66	64	100	20	58387	80	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1514	50	80	20	80	58387	1
3347073050	2886731467	6	1622	50	80	20	80	58387	1
2999453387	3221243930	6	66	64	100	20	58387	80	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
2999453387	3627516913	6	74	64	100	20	36105	80	1
3769074673	2886731467	6	74	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
2999453387	3627516913	6	377	64	100	20	36105	80	1
3769074673	2886731467	6	66	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	94	64	100	20	36105	80	1
2999453387	3627516913	6	86	64	100	20	36105	80	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	78	64	100	20	36105	80	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	1514	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	651	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
2999453387	3221243930	6	54	64	100	20	58388	80	1
3347073050	2886731467	6	60	50	80	20	80	58388	1
2999453387	3221243930	6	54	64	100	20	58388	80	1
2999453387	3484341899	6	74	64	100	20	46621	80	1
2999453387	3484341899	6	74	64	100	20	46622	80	1
2999453387	3484341899	6	74	64	100	20	46623	80	1
3620001419	2886731467	6	74	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
2999453387	3484341899	6	406	64	100	20	46621	80	1
3620001419	2886731467	6	74	46	70	20	80	46622	1
2999453387	3484341899	6	66	64	100	20	46622	80	1
3620001419	2886731467	6	74	46	70	20	80	46623	1
2999453387	3484341899	6	66	64	100	20	46623	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1514	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	1711	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
2999453387	3484341899	6	66	64	100	20	46622	80	1
3620001419	2886731467	6	253	46	70	20	80	46622	1
2999453387	3484341899	6	54	64	100	20	46622	80	1
2999453387	3484341899	6	66	64	100	20	46623	80	1
3620001419	2886731467	6	253	46	70	20	80	46623	1
2999453387	3484341899	6	54	64	100	20	46623	80	1
2999453387	389671707	6	74	64	100	20	45136	80	1
2999453387	389671707	6	74	64	100	20	45137	80	1
404744987	2886731467	6	74	55	85	20	80	45136	1
2999453387	389671707	6	66	64	100	20	45136	80	1
2999453387	389671707	6	500	64	100	20	45136	80	1
404744987	2886731467	6	74	55	85	20	80	45137	1
2999453387	389671707	6	66	64	100	20	45137	80	1
404744987	2886731467	6	66	55	85	20	80	45136	1
404744987	2886731467	6	1912	55	85	20	80	45136	1
2999453387	389671707	6	66	64	100	20	45136	80	1
3620001419	2886731467	6	66	46	70	20	80	46621	1
2999453387	3484341899	6	66	64	100	20	46621	80	1
3620001419	2886731467	6	66	46	70	20	80	46621	1
2999453387	389671707	6	66	64	100	20	45137	80	1
404744987	2886731467	6	66	55	85	20	80	45137	1
2999453387	389671707	6	66	64	100	20	45137	80	1
3347073050	2886731467	6	60	50	80	20	80	58387	1
2999453387	3221243930	6	54	64	100	20	58387	80	1
3347073050	2886731467	6	60	50	80	20	80	58387	1
3769074673	2886731467	6	66	49	73	20	80	36105	1
2999453387	3627516913	6	66	64	100	20	36105	80	1
3769074673	2886731467	6	66	49	73	20	80	36105	1
2999453387	1964174621	6	66	64	100	20	42604	80	1
2040851741	2886731467	6	66	53	83	20	80	42604	1
2999453387	1964174621	6	66	64	100	20	42604	80	1
2999453387	3399473329	6	66	64	100	20	33220	80	1
2999453387	3399473329	6	66	64	100	20	33219	80	1
3531856049	2886731467	6	66	58	88	20	80	33220	1
2999453387	3399473329	6	66	64	100	20	33220	80	1
3531856049	2886731467	6	66	58	88	20	80	33219	1
2999453387	3399473329	6	66	64	100	20	33219	80	1
2999453387	389671707	6	66	64	100	20	45136	80	1
404744987	2886731467	6	66	55	85	20	80	45136	1
2999453387	389671707	6	66	64	100	20	45136	80	1
2999453387	3399473329	6	66	64	100	20	33246	80	1
2999453387	389671707	6	74	64	100	20	45193	80	1
404744987	2886731467	6	74	55	85	20	80	45193	1
2999453387	389671707	6	66	64	100	20	45193	80	1
2999453387	389671707	6	66	64	100	20	45193	80	1
404744987	2886731467	6	66	55	85	20	80	45193	1
2999453387	389671707	6	66	64	100	20	45193	80	1
2999453387	3399473329	6	362	64	100	20	33246	80	1
3531856049	2886731467	6	450	58	88	20	80	33246	1
2999453387	3399473329	6	66	64	100	20	33246	80	1
2999453387	877946542	6	74	64	100	20	60042	80	1
2999453387	877946542	6	74	64	100	20	60043	80	1
912025262	2886731467	6	74	246	582	20	80	60042	1
2999453387	877946542	6	66	64	100	20	60042	80	1
912025262	2886731467	6	74	246	582	20	80	60043	1
2999453387	877946542	6	66	64	100	20	60043	80	1
2999453387	877946542	6	514	64	100	20	60042	80	1
2999453387	877946542	6	74	64	100	20	60044	80	1
2999453387	877946542	6	514	64	100	20	60043	80	1
912025262	2886731467	6	66	246	582	20	80	60042	1
912025262	2886731467	6	74	246	582	20	80	60044	1
2999453387	877946542	6	66	64	100	20	60044	80	1
912025262	2886731467	6	66	246	582	20	80	60043	1
912025262	2886731467	6	1037	246	582	20	80	60043	1
2999453387	877946542	6	66	64	100	20	60043	80	1
912025262	2886731467	6	1037	246	582	20	80	60042	1
2999453387	877946542	6	66	64	100	20	60042	80	1
2999453387	877946542	6	66	64	100	20	60044	80	1
912025262	2886731467	6	66	246	582	20	80	60044	1
2999453387	877946542	6	66	64	100	20	60044	80	1
2999453387	3399473329	6	362	64	100	20	33246	80	1
3531856049	2886731467	6	450	58	88	20	80	33246	1
2999453387	3399473329	6	66	64	100	20	33246	80	1
2999453387	3399473329	6	362	64	100	20	33246	80	1
3531856049	2886731467	6	450	58	88	20	80	33246	1
2999453387	3399473329	6	66	64	100	20	33246	80	1
2999453387	3399473329	6	362	64	100	20	33246	80	1
